Insee - Statistiques locales; ; 
Référentiel géographique : France par commune; ; 
Code;Libellé;Population municipale 2020
82097;Lavit;1625
82098;Léojac;1262
82099;Lizac;539
82100;Loze;126
82101;Malause;1219
82102;Mansonville;302
82103;Marignac;105
82104;Marsac;183
82105;Mas-Grenier;1344
82106;Maubec;137
82107;Maumusson;48
82108;Meauzac;1385
82109;Merles;204
82110;Mirabel;1036
82111;Miramont-de-Quercy;313
82112;Moissac;13738
82113;Molières;1215
82114;Monbéqui;647
82115;Monclar-de-Quercy;2014
82116;Montagudet;193
82117;Montaigu-de-Quercy;1300
82118;Montaïn;97
82119;Montalzat;657
82120;Montastruc;292
82121;Montauban;61677
82122;Montbarla;186
82123;Montbartier;1558
82124;Montbeton;4238
82125;Montech;6669
82126;Monteils;1366
82127;Montesquieu;754
82128;Montfermier;106
82129;Montgaillard;149
82130;Montjoi;167
82131;Montpezat-de-Quercy;1600
82132;Montricoux;1175
82133;Mouillac;90
82134;Nègrepelisse;5740
82135;Nohic;1332
82136;Orgueil;1720
82137;Parisot;555
82138;Perville;167
82139;Le Pin;121
82140;Piquecos;453
82141;Pommevic;551
82142;Pompignan;1632
82143;Poupas;86
82144;Puycornet;755
82145;Puygaillard-de-Quercy;373
82146;Puygaillard-de-Lomagne;58
82147;Puylagarde;332
82148;Puylaroque;689
82149;Réalville;1865
82150;Reyniès;874
82151;Roquecor;401
82152;Saint-Aignan;396
82153;Saint-Amans-du-Pech;226
82154;Saint-Amans-de-Pellagal;209
82155;Saint-Antonin-Noble-Val;1884
82156;Saint-Arroumex;147
82157;Saint-Beauzeil;101
82158;Saint-Cirice;142
82159;Saint-Cirq;565
82160;Saint-Clair;260
82161;Saint-Étienne-de-Tulmont;3965
82162;Saint-Georges;267
82163;Saint-Jean-du-Bouzet;51
82164;Sainte-Juliette;125
82165;Saint-Loup;535
82166;Saint-Michel;284
82167;Saint-Nauphary;1907
82168;Saint-Nazaire-de-Valentane;319
82169;Saint-Nicolas-de-la-Grave;2298
82170;Saint-Paul-d'Espis;560
82171;Saint-Porquier;1384
82172;Saint-Projet;274
82173;Saint-Sardos;1166
82174;Saint-Vincent-d'Autéjac;286
82175;Saint-Vincent-Lespinasse;277
82176;La Salvetat-Belmontet;896
82177;Sauveterre;157
82178;Savenès;815
82179;Septfonds;2261
82180;Sérignac;518
82181;Sistels;205
82182;Touffailles;336
82183;Tréjouls;237
82184;Vaïssac;930
82185;Valeilles;251
82186;Valence;5233
82187;Varen;654
82188;Varennes;637
82189;Vazerac;748
82190;Verdun-sur-Garonne;4831
82191;Verfeil;426
82192;Verlhac-Tescou;541
82193;Vigueron;137
82194;Villebrumier;1359
82195;Villemade;796
83001;Les Adrets-de-l'Estérel;2803
83002;Aiguines;271
83003;Ampus;903
83004;Les Arcs;7292
83005;Artignosc-sur-Verdon;285
83006;Artigues;283
83007;Aups;2303
83008;Bagnols-en-Forêt;2889
83009;Bandol;8359
83010;Bargème;228
83011;Bargemon;1367
83012;Barjols;3017
83013;La Bastide;205
83014;Baudinard-sur-Verdon;241
83015;Bauduen;319
83016;Le Beausset;9802
83017;Belgentier;2411
83018;Besse-sur-Issole;3066
83019;Bormes-les-Mimosas;8162
83020;Le Bourguet;42
83021;Bras;2625
83022;Brenon;23
83023;Brignoles;17652
83025;Brue-Auriac;1440
83026;Cabasse;1934
83027;La Cadière-d'Azur;5548
83028;Callas;1961
83029;Callian;3498
83030;Camps-la-Source;1893
83031;Le Cannet-des-Maures;4325
83032;Carcès;3388
83033;Carnoules;3587
83034;Carqueiranne;9462
83035;Le Castellet;4578
83036;Cavalaire-sur-Mer;7642
83037;La Celle;1536
83038;Châteaudouble;479
83039;Châteauvert;147
83040;Châteauvieux;77
83041;Claviers;720
83042;Cogolin;11794
83043;Collobrières;1855
83044;Comps-sur-Artuby;336
83045;Correns;902
83046;Cotignac;2105
83047;La Crau;19052
83048;La Croix-Valmer;3780
83049;Cuers;12298
83050;Draguignan;39434
83051;Entrecasteaux;1122
83052;Esparron;370
83053;Évenos;2407
83054;La Farlède;9605
83055;Fayence;5770
83056;Figanières;2623
83057;Flassans-sur-Issole;3582
83058;Flayosc;4195
83059;Forcalqueiret;3185
83060;Fox-Amphoux;471
83061;Fréjus;55750
83062;La Garde;25563
83063;La Garde-Freinet;1827
83064;Garéoult;5307
83065;Gassin;2642
83066;Ginasservis;1930
83067;Gonfaron;4352
83068;Grimaud;4607
83069;Hyères;54615
83070;Le Lavandou;5980
83071;La Londe-les-Maures;11493
83072;Lorgues;9280
83073;Le Luc;11058
83074;La Martre;210
83075;Les Mayons;625
83076;Mazaugues;873
83077;Méounes-lès-Montrieux;2226
83078;Moissac-Bellevue;297
83079;La Môle;1473
83080;Mons;802
83081;Montauroux;6599
83082;Montferrat;1591
83083;Montfort-sur-Argens;1456
83084;Montmeyan;554
83085;La Motte;2886
83086;Le Muy;9468
83087;Nans-les-Pins;4916
83088;Néoules;2887
83089;Ollières;647
83090;Ollioules;13991
83091;Pierrefeu-du-Var;6083
83092;Pignans;4658
83093;Plan-d'Aups-Sainte-Baume;2235
83094;Le Plan-de-la-Tour;3046
83095;Pontevès;727
83096;Pourcieux;1570
83097;Pourrières;5327
83098;Le Pradet;10496
83099;Puget-sur-Argens;8061
83100;Puget-Ville;4409
83101;Ramatuelle;2037
83102;Régusse;2562
83103;Le Revest-les-Eaux;4011
83104;Rians;4301
83105;Riboux;51
83106;Rocbaron;5323
83107;Roquebrune-sur-Argens;14335
83108;La Roquebrussanne;2184
83109;La Roque-Esclapon;248
83110;Rougiers;1672
83111;Sainte-Anastasie-sur-Issole;2102
83112;Saint-Cyr-sur-Mer;12058
83113;Saint-Julien;2401
83114;Saint-Martin-de-Pallières;247
83115;Sainte-Maxime;14750
83116;Saint-Maximin-la-Sainte-Baume;17468
83117;Saint-Paul-en-Forêt;1770
83118;Saint-Raphaël;35881
83119;Saint-Tropez;3600
83120;Saint-Zacharie;5985
83121;Salernes;3771
83122;Les Salles-sur-Verdon;229
83123;Sanary-sur-Mer;17173
83124;Seillans;2674
83125;Seillons-Source-d'Argens;2526
83126;La Seyne-sur-Mer;62232
83127;Signes;2992
83128;Sillans-la-Cascade;762
83129;Six-Fours-les-Plages;35339
83130;Solliès-Pont;11974
83131;Solliès-Toucas;5867
83132;Solliès-Ville;2523
83133;Tanneron;1674
83134;Taradeau;1791
83135;Tavernes;1425
83136;Le Thoronet;2598
83137;Toulon;179659
83138;Tourrettes;2874
83139;Tourtour;587
83140;Tourves;5101
83141;Trans-en-Provence;5983
83142;Trigance;206
83143;Le Val;4287
83144;La Valette-du-Var;24114
83145;Varages;1165
83146;La Verdière;1628
83147;Vérignon;9
83148;Vidauban;12693
83149;Villecroze;1483
83150;Vinon-sur-Verdon;4280
83151;Vins-sur-Caramy;937
83152;Rayol-Canadel-sur-Mer;646
83153;Saint-Mandrier-sur-Mer;6100
83154;Saint-Antonin-du-Var;735
84001;Althen-des-Paluds;2824
84002;Ansouis;1058
84003;Apt;10889
84004;Aubignan;5825
84005;Aurel;190
84006;Auribeau;71
84007;Avignon;90597
84008;Le Barroux;653
84009;La Bastide-des-Jourdans;1652
84010;La Bastidonne;883
84011;Le Beaucet;355
84012;Beaumes-de-Venise;2379
84013;Beaumettes;293
84014;Beaumont-de-Pertuis;1129
84015;Beaumont-du-Ventoux;304
84016;Bédarrides;5358
84017;Bédoin;3091
84018;Blauvac;535
84019;Bollène;13830
84020;Bonnieux;1190
84021;Brantes;89
84022;Buisson;267
84023;Buoux;96
84024;Cabrières-d'Aigues;959
84025;Cabrières-d'Avignon;1845
84026;Cadenet;4219
84027;Caderousse;2639
84028;Cairanne;1090
84029;Camaret-sur-Aigues;4544
84030;Caromb;3448
84031;Carpentras;29865
84032;Caseneuve;503
84033;Castellet-en-Luberon;114
84034;Caumont-sur-Durance;5094
84035;Cavaillon;25832
84036;Châteauneuf-de-Gadagne;3379
84037;Châteauneuf-du-Pape;2061
84038;Cheval-Blanc;4300
84039;Courthézon;6049
84040;Crestet;425
84041;Crillon-le-Brave;479
84042;Cucuron;1777
84043;Entraigues-sur-la-Sorgue;8605
84044;Entrechaux;1138
84045;Faucon;449
84046;Flassan;471
84047;Gargas;3058
84048;Gignac;73
84049;Gigondas;432
84050;Gordes;1666
84051;Goult;1092
84052;Grambois;1225
84053;Grillon;1757
84054;L'Isle-sur-la-Sorgue;20029
84055;Jonquerettes;1571
84056;Jonquières;5384
84057;Joucas;351
84058;Lacoste;424
84059;Lafare;122
84060;Lagarde-d'Apt;30
84061;Lagarde-Paréol;325
84062;Lagnes;1638
84063;Lamotte-du-Rhône;394
84064;Lapalud;3842
84065;Lauris;3890
84066;Lioux;289
84067;Loriol-du-Comtat;2488
84068;Lourmarin;1042
84069;Malaucène;2736
84070;Malemort-du-Comtat;1919
84071;Maubec;1914
84072;Mazan;6235
84073;Ménerbes;992
84074;Mérindol;2232
84075;Méthamis;446
84076;Mirabeau;1389
84077;Modène;467
84078;Mondragon;3708
84079;Monieux;279
84080;Monteux;12979
84081;Morières-lès-Avignon;8848
84082;Mormoiron;1869
84083;Mornas;2450
84084;La Motte-d'Aigues;1378
84085;Murs;418
84086;Oppède;1292
84087;Orange;28454
84088;Pernes-les-Fontaines;10294
84089;Pertuis;20498
84090;Peypin-d'Aigues;673
84091;Piolenc;5465
84092;Le Pontet;17018
84093;Puget;852
84094;Puyméras;583
84095;Puyvert;823
84096;Rasteau;795
84097;Richerenches;536
84098;Roaix;626
84099;Robion;4688
84100;La Roque-Alric;54
84101;La Roque-sur-Pernes;417
84102;Roussillon;1290
84103;Rustrel;670
84104;Sablet;1381
84105;Saignon;925
84106;Sainte-Cécile-les-Vignes;2634
84107;Saint-Christol;1429
84108;Saint-Didier;2060
84109;Saint-Hippolyte-le-Graveyron;169
84110;Saint-Léger-du-Ventoux;31
84111;Saint-Marcellin-lès-Vaison;335
84112;Saint-Martin-de-Castillon;702
84113;Saint-Martin-de-la-Brasque;822
84114;Saint-Pantaléon;194
84115;Saint-Pierre-de-Vassols;501
84116;Saint-Romain-en-Viennois;808
84117;Saint-Roman-de-Malegarde;333
84118;Saint-Saturnin-lès-Apt;2910
84119;Saint-Saturnin-lès-Avignon;5027
84120;Saint-Trinit;120
84121;Sannes;278
84122;Sarrians;6030
84123;Sault;1356
84124;Saumane-de-Vaucluse;926
84125;Savoillan;59
84126;Séguret;830
84127;Sérignan-du-Comtat;2856
84128;Sivergues;46
84129;Sorgues;18930
84130;Suzette;111
84131;Taillades;1917
84132;Le Thor;8883
84133;La Tour-d'Aigues;4327
84134;Travaillan;712
84135;Uchaux;1674
84136;Vacqueyras;1206
84137;Vaison-la-Romaine;5892
84138;Valréas;9381
84139;Fontaine-de-Vaucluse;573
84140;Vaugines;553
84141;Vedène;11423
84142;Velleron;3030
84143;Venasque;1032
84144;Viens;635
84145;Villars;779
84146;Villedieu;483
84147;Villelaure;3295
84148;Villes-sur-Auzon;1273
84149;Violès;1727
84150;Visan;1929
84151;Vitrolles-en-Lubéron;162
85001;L'Aiguillon-la-Presqu'île;2745
85002;L'Aiguillon-sur-Vie;2067
85003;Aizenay;10067
85004;Angles;2905
85005;Antigny;1051
85006;Apremont;1867
85008;Aubigny-Les Clouzeaux;7040
85009;Auchay-sur-Vendée;1149
85010;Avrillé;1424
85011;Barbâtre;1721
85012;La Barre-de-Monts;2240
85013;Bazoges-en-Paillers;1481
85014;Bazoges-en-Pareds;1145
85015;Beaufou;1565
85016;Beaulieu-sous-la-Roche;2275
85017;Beaurepaire;2446
85018;Beauvoir-sur-Mer;3887
85019;Bellevigny;6193
85020;Benet;4047
85021;La Bernardière;1877
85022;Le Bernard;1266
85023;Bessay;440
85024;Bois-de-Céné;2103
85025;La Boissière-de-Montaigu;2276
85026;La Boissière-des-Landes;1432
85028;Bouillé-Courdault;593
85029;Bouin;2155
85031;Le Boupère;3208
85033;Bourneau;728
85034;Bournezeau;3431
85035;Bretignolles-sur-Mer;5093
85036;La Bretonnière-la-Claye;578
85037;Breuil-Barret;579
85038;Les Brouzils;2883
85039;La Bruffière;4074
85040;La Caillère-Saint-Hilaire;1113
85041;Cezais;296
85042;Chaillé-les-Marais;1884
85045;La Chaize-Giraud;1095
85046;La Chaize-le-Vicomte;3838
85047;Challans;21900
85049;Champagné-les-Marais;1797
85050;Le Champ-Saint-Père;1852
85051;Chantonnay;8434
85053;La Chapelle-aux-Lys;259
85054;La Chapelle-Hermier;961
85055;La Chapelle-Palluau;992
85056;La Chapelle-Thémer;389
85058;Chasnais;757
85059;La Châtaigneraie;2601
85061;Château-Guibert;1506
85062;Châteauneuf;1118
85064;Chauché;2485
85065;Chavagnes-en-Paillers;3572
85066;Chavagnes-les-Redoux;829
85067;Cheffois;1002
85070;Coëx;3339
85071;Commequiers;3657
85072;La Copechagnière;1046
85073;Corpe;1015
85074;La Couture;225
85076;Cugand;3633
85077;Curzon;523
85078;Damvix;735
85080;Doix lès Fontaines;1740
85081;Dompierre-sur-Yon;4394
85082;Les Epesses;2941
85083;L'Épine;1644
85084;Essarts en Bocage;9300
85086;Falleron;1667
85087;Faymoreau;197
85088;Le Fenouiller;4897
85089;La Ferrière;5363
85090;Sèvremont;6417
85092;Fontenay-le-Comte;13138
85093;Fougeré;1230
85094;Foussais-Payré;1173
85095;Froidfond;1969
85096;La Garnache;5220
85097;La Gaubretière;3117
85098;La Genétouze;1977
85099;Le Girouard;1120
85100;Givrand;2236
85101;Le Givre;487
85102;Grand'Landes;700
85103;Grosbreuil;2225
85104;Grues;897
85105;Le Gué-de-Velluire;527
85106;La Guérinière;1331
85108;L'Herbergement;3344
85109;Les Herbiers;16266
85110;L'Hermenault;923
85111;L'Île-d'Elle;1506
85112;L'Île-d'Olonne;2826
85113;L'Île-d'Yeu;4870
85114;Jard-sur-Mer;2670
85115;La Jaudonnière;600
85116;La Jonchère;463
85117;Lairoux;616
85118;Landeronde;2336
85119;Les Landes-Genusson;2431
85120;Landevieille;1479
85121;Le Langon;1012
85123;Liez;284
85125;Loge-Fougereuse;402
85126;Longèves;1334
85127;Longeville-sur-Mer;2412
85128;Luçon;9541
85129;Les Lucs-sur-Boulogne;3580
85130;Maché;1601
85131;Les Magnils-Reigniers;1484
85132;Maillé;751
85133;Maillezais;906
85134;Mallièvre;242
85135;Mareuil-sur-Lay-Dissais;2789
85136;Marillet;123
85137;Marsais-Sainte-Radégonde;472
85138;Martinet;1183
85139;Le Mazeau;443
85140;La Meilleraie-Tillay;1498
85141;Menomblet;677
85142;La Merlatière;1013
85143;Mervent;1057
85144;Mesnard-la-Barotière;1538
85145;Monsireigne;967
85146;Montaigu-Vendée;20578
85147;Montournais;1630
85148;Montreuil;822
85149;Moreilles;410
85151;Mortagne-sur-Sèvre;6063
85152;Les Achards;5331
85153;Mouchamps;2923
85154;Mouilleron-Saint-Germain;1786
85155;Mouilleron-le-Captif;4996
85156;Moutiers-les-Mauxfaits;2255
85157;Moutiers-sur-le-Lay;782
85158;Mouzeuil-Saint-Martin;1190
85159;Nalliers;2333
85160;Nesmy;2961
85161;Nieul-le-Dolent;2525
85162;Rives-d'Autise;2082
85163;Noirmoutier-en-l'Île;4486
85164;Notre-Dame-de-Monts;2158
85167;L'Orbrie;788
85169;Palluau;1106
85171;Péault;611
85172;Le Perrier;2068
85174;Petosse;681
85175;Les Pineaux;658
85176;Pissotte;1164
85177;Les Velluire-sur-Vendée;1377
85178;Le Poiré-sur-Vie;8616
85179;Poiroux;1192
85181;Pouillé;641
85182;Pouzauges;5565
85184;Puy-de-Serre;324
85185;Puyravault;653
85186;La Rabatelière;1007
85187;Réaumur;862
85188;La Réorthe;1114
85189;Notre-Dame-de-Riez;2162
85190;Rocheservière;3467
85191;La Roche-sur-Yon;55213
85192;Rochetrejoux;986
85193;Rosnay;652
85194;Les Sables-d'Olonne;46941
85196;Saint-André-Goule-d'Oie;1916
85197;Montréverd;3790
85198;Saint-Aubin-des-Ormeaux;1369
85199;Saint-Aubin-la-Plaine;542
85200;Saint-Avaugourd-des-Landes;1106
85201;Saint-Benoist-sur-Mer;500
85202;Sainte-Cécile;1588
85204;Saint-Christophe-du-Ligneron;2620
85205;Saint-Cyr-des-Gâts;539
85206;Saint-Cyr-en-Talmondais;402
85207;Saint-Denis-du-Payré;391
85208;Saint-Denis-la-Chevasse;2392
85209;Saint-Étienne-de-Brillouet;632
85210;Saint-Étienne-du-Bois;2144
85211;Sainte-Flaive-des-Loups;2490
85213;Rives de l'Yon;4238
85214;Sainte-Foy;2422
85215;Saint-Fulgent;3839
85216;Sainte-Gemme-la-Plaine;2077
85218;Saint-Georges-de-Pointindoux;1721
85220;Saint-Germain-de-Prinçay;1600
85221;Saint-Gervais;2694
85222;Saint-Gilles-Croix-de-Vie;7922
85223;Sainte-Hermine;2949
85226;Saint-Hilaire-de-Riez;12137
85227;Saint-Hilaire-des-Loges;1911
85229;Saint-Hilaire-de-Voust;580
85231;Saint-Hilaire-la-Forêt;799
85232;Saint-Hilaire-le-Vouhis;1094
85233;Saint-Jean-de-Beugné;613
85234;Saint-Jean-de-Monts;8725
85235;Saint-Juire-Champgillon;428
85236;Saint-Julien-des-Landes;1926
85237;Saint-Laurent-de-la-Salle;389
85238;Saint-Laurent-sur-Sèvre;3724
85239;Saint-Maixent-sur-Vie;1149
85240;Saint-Malô-du-Bois;1616
85242;Saint-Mars-la-Réorthe;1009
85243;Brem-sur-Mer;2855
85244;Saint-Martin-de-Fraigneau;820
85245;Saint-Martin-des-Fontaines;170
85246;Saint-Martin-des-Noyers;2512
85247;Saint-Martin-des-Tilleuls;1095
85248;Saint-Martin-Lars-en-Sainte-Hermine;420
85250;Saint-Mathurin;2340
85251;Saint-Maurice-des-Noues;628
85252;Saint-Maurice-le-Girard;594
85254;Saint-Mesmin;1750
85255;Saint-Michel-en-l'Herm;2339
85256;Saint-Michel-le-Cloucq;1283
85259;Saint-Paul-en-Pareds;1324
85260;Saint-Paul-Mont-Penit;831
85261;Sainte-Pexine;284
85262;Saint-Philbert-de-Bouaine;3565
85264;Saint-Pierre-du-Chemin;1330
85265;Saint-Pierre-le-Vieux;930
85266;Saint-Prouant;1680
85267;Sainte-Radégonde-des-Noyers;952
85268;Saint-Révérend;1472
85269;Saint-Sigismond;421
85271;Saint-Sulpice-en-Pareds;435
85273;Saint-Urbain;1916
85274;Saint-Valérien;533
85276;Saint-Vincent-Sterlanges;746
85277;Saint-Vincent-sur-Graon;1554
85278;Saint-Vincent-sur-Jard;1324
85280;Sallertaine;3232
85281;Sérigné;999
85282;Sigournais;914
85284;Soullans;4297
85285;Le Tablier;748
85286;La Taillée;551
85287;Tallud-Sainte-Gemme;453
85288;Talmont-Saint-Hilaire;7933
85289;La Tardière;1332
85290;Thiré;544
85291;Thorigny;1235
85292;Thouarsais-Bouildroux;778
85293;Tiffauges;1581
85294;La Tranche-sur-Mer;2980
85295;Treize-Septiers;3281
85296;Treize-Vents;1247
85297;Triaize;1011
85298;Vairé;1814
85300;Venansault;4698
85301;Vendrennes;1779
85302;Chanverrie;5468
85303;Vix;1821
85304;Vouillé-les-Marais;755
85305;Vouvant;846
85306;Xanton-Chassenon;733
86001;Adriers;711
86002;Amberre;575
86003;Anché;340
86004;Angles-sur-l'Anglin;345
86005;Angliers;612
86006;Antigny;541
86007;Antran;1157
86008;Arçay;337
86009;Archigny;1063
86010;Aslonnes;1115
86011;Asnières-sur-Blour;180
86012;Asnois;153
86013;Aulnay;96
86014;Availles-en-Châtellerault;1740
86015;Availles-Limouzine;1237
86016;Avanton;2213
86017;Ayron;1096
86018;Basses;322
86019;Beaumont Saint-Cyr;2954
86020;Bellefonds;252
86022;Berrie;254
86023;Berthegon;267
86024;Béruges;1561
86025;Béthines;475
86026;Beuxes;543
86027;Biard;1860
86028;Bignoux;1072
86029;Blanzay;789
86031;Bonnes;1715
86032;Bonneuil-Matours;2091
86034;Bouresse;607
86035;Bourg-Archambault;180
86036;Bournand;897
86037;Brigueil-le-Chantre;491
86038;Brion;215
86039;Brux;740
86040;La Bussière;310
86041;Buxerolles;10001
86042;Buxeuil;913
86044;Ceaux-en-Loudun;546
86045;Celle-Lévescault;1352
86046;Cenon-sur-Vienne;1720
86047;Cernay;488
86048;Chabournay;1188
86049;Chalais;494
86050;Chalandray;844
86051;Champagné-le-Sec;202
86052;Champagné-Saint-Hilaire;992
86053;Champigny en Rochereau;1938
86054;Champniers;353
86055;La Chapelle-Bâton;354
86058;La Chapelle-Moulière;728
86059;Chapelle-Viviers;590
86061;Charroux;1099
86062;Chasseneuil-du-Poitou;4699
86063;Chatain;247
86064;Château-Garnier;612
86065;Château-Larcher;1048
86066;Châtellerault;31573
86068;Chaunay;1216
86069;La Chaussée;182
86070;Chauvigny;7084
86072;Chenevelles;451
86073;Cherves;523
86074;Chiré-en-Montreuil;921
86075;Chouppes;766
86076;Cissé;2849
86077;Civaux;1208
86078;Civray;2574
86079;La Roche-Rigault;559
86080;Cloué;496
86081;Colombiers;1428
86082;Valence-en-Poitou;4412
86083;Coulombiers;1131
86084;Coulonges;234
86085;Coussay;248
86086;Coussay-les-Bois;929
86087;Craon;183
86088;Croutelle;889
86089;Cuhon;389
86090;Curçay-sur-Dive;217
86091;Curzay-sur-Vonne;383
86092;Dangé-Saint-Romain;2963
86093;Dercé;159
86094;Dienné;581
86095;Dissay;3264
86096;Doussay;660
86097;La Ferrière-Airoux;331
86098;Fleix;144
86099;Fleuré;1051
86100;Fontaine-le-Comte;3971
86102;Frozes;593
86103;Gençay;1743
86104;Genouillé;494
86105;Gizay;363
86106;Glénouze;96
86107;Gouex;467
86108;La Grimaudière;405
86109;Guesnes;219
86110;Haims;230
86111;Ingrandes;1724
86112;L'Isle-Jourdain;1169
86113;Iteuil;2974
86114;Jardres;1269
86115;Jaunay-Marigny;7664
86116;Jazeneuil;788
86117;Jouhet;526
86118;Journet;371
86119;Joussé;305
86120;Lathus-Saint-Rémy;1217
86121;Latillé;1460
86122;Lauthiers;67
86123;Boivre-la-Vallée;3079
86124;Lavoux;1183
86125;Leigné-les-Bois;595
86126;Leignes-sur-Fontaine;647
86127;Leigné-sur-Usseau;462
86128;Lencloître;2474
86129;Lésigny;522
86130;Leugny;378
86131;Lhommaizé;892
86132;Liglet;309
86133;Ligugé;3394
86134;Linazay;219
86135;Liniers;577
86136;Lizant;387
86137;Loudun;6702
86138;Luchapt;251
86139;Lusignan;2622
86140;Lussac-les-Châteaux;2271
86141;Magné;672
86142;Maillé;640
86143;Mairé;175
86144;Maisonneuve;322
86145;Marçay;1192
86147;Marigny-Chemereau;604
86148;Marnay;713
86149;Martaizé;371
86150;Massognes;269
86151;Maulay;172
86152;Mauprévoir;579
86153;Mazerolles;865
86154;Mazeuil;257
86156;Messemé;239
86157;Mignaloux-Beauvoir;5031
86158;Migné-Auxances;6183
86159;Millac;524
86160;Mirebeau;2147
86161;Moncontour;993
86162;Mondion;112
86163;Montamisé;3685
86164;Monthoiron;667
86165;Montmorillon;5914
86167;Monts-sur-Guesnes;916
86169;Morton;359
86170;Moulismes;367
86171;Moussac;437
86172;Mouterre-sur-Blourde;160
86173;Mouterre-Silly;659
86174;Naintré;5933
86175;Nalliers;308
86176;Nérignac;123
86177;Neuville-de-Poitou;5376
86178;Nieuil-l'Espoir;2777
86180;Nouaillé-Maupertuis;2895
86181;Nueil-sous-Faye;212
86182;Orches;362
86183;Les Ormes;1611
86184;Ouzilly;949
86186;Oyré;956
86187;Paizay-le-Sec;461
86189;Payroux;468
86190;Persac;720
86191;Pindray;246
86192;Plaisance;176
86193;Pleumartin;1203
86194;Poitiers;90033
86195;Port-de-Piles;563
86196;Pouançay;233
86197;Pouant;418
86198;Pouillé;709
86200;Pressac;561
86201;Prinçay;209
86202;La Puye;600
86203;Queaux;549
86204;Quinçay;2132
86205;Ranton;204
86206;Raslay;137
86207;La Roche-Posay;1569
86209;Roches-Prémarie-Andillé;2071
86210;Roiffé;750
86211;Romagne;869
86213;Rouillé;2498
86214;Saint-Benoît;7308
86217;Saint-Christophe;284
86218;Saint-Clair;198
86220;Saint-Gaudent;313
86221;Saint-Genest-d'Ambière;1197
86222;Saint-Georges-lès-Baillargeaux;4265
86223;Saint-Germain;904
86224;Saint-Gervais-les-Trois-Clochers;1333
86225;Saint-Jean-de-Sauves;1369
86226;Saint-Julien-l'Ars;2838
86227;Saint-Laon;135
86228;Saint-Laurent-de-Jourdes;199
86229;Saint-Léger-de-Montbrillais;340
86230;Saint-Léomer;170
86231;Saint-Macoux;481
86233;Valdivienne;2753
86234;Saint-Martin-l'Ars;383
86235;Saint-Maurice-la-Clouère;1305
86236;Saint-Pierre-de-Maillé;885
86237;Saint-Pierre-d'Exideuil;768
86239;Sainte-Radégonde;176
86241;Saint-Rémy-sur-Creuse;412
86242;Saint-Romain;393
86244;Saint-Sauvant;1268
86245;Senillé-Saint-Sauveur;1754
86246;Saint-Savin;817
86247;Saint-Saviol;535
86248;Saint-Secondin;536
86249;Saires;125
86250;Saix;289
86252;Sammarçolles;650
86253;Sanxay;549
86254;Saulgé;1001
