,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR,NEAREST_CITY,Population municipale 2020
1962,43.315,-0.777,2022-05-18 20:15:00,FR,2022,Maulon-Licharre,2953
1963,48.898,-1.567,2022-05-18 20:15:00,FR,2022,Brhal,3463
1964,46.534,2.131,2022-05-18 17:20:00,FR,2022,Chteaumeillant,1740
1965,48.417,3.383,2022-05-15 18:39:00,FR,2022,Tranel,1036
1966,43.3,0.083,2022-05-15 18:29:00,FR,2022,Orleix,1953
1967,43.317,0.0,2022-05-15 18:16:00,FR,2022,Bordres-sur-l'chez,5421
1968,47.867,2.117,2022-05-15 17:32:00,FR,2022,Jargeau,4688
1969,43.717,-0.417,2022-05-15 16:50:00,FR,2022,Aire-sur-l'Adour,6197
1970,43.709,-0.431,2022-05-15 16:48:00,FR,2022,Saint-Sever,4927
1971,43.729,-0.443,2022-05-15 16:48:00,FR,2022,Saint-Sever,4927
1972,43.676,-0.452,2022-05-15 16:45:00,FR,2022,Hagetmau,4631
1973,43.683,-0.417,2022-05-15 16:45:00,FR,2022,Aire-sur-l'Adour,6197
1974,47.2,2.417,2022-05-15 16:24:00,FR,2022,Saint-Martin-d'Auxigny,2484
1975,48.209,1.189,2022-05-15 16:20:00,FR,2022,Brou,3265
1976,48.6,-1.5,2022-05-15 16:00:00,FR,2022,Pontorson,4352
1977,48.55,-1.517,2022-05-15 15:55:00,FR,2022,Pontorson,4352
1978,48.533,-1.567,2022-05-15 15:55:00,FR,2022,La Boussac,1215
1979,48.5,-1.586,2022-05-15 15:50:00,FR,2022,La Boussac,1215
1980,48.476,-1.549,2022-05-15 15:45:00,FR,2022,Bazouges-la-Prouse,1860
1981,43.933,-0.917,2022-05-15 15:45:00,FR,2022,Morcenx-la-Nouvelle,4976
1982,48.426,-1.552,2022-05-15 15:40:00,FR,2022,Bazouges-la-Prouse,1860
1983,48.441,-1.477,2022-05-15 15:35:00,FR,2022,Val-Couesnon,4119
1984,43.691,5.909,2022-05-15 15:33:00,FR,2022,Ginasservis,1930
1985,48.98,-0.752,2022-05-15 15:32:00,FR,2022,Dialan sur Chane,1027
1986,48.398,-1.513,2022-05-15 15:30:00,FR,2022,Val-Couesnon,4119
1987,44.033,-0.917,2022-05-15 15:17:00,FR,2022,Morcenx-la-Nouvelle,4976
1988,48.342,-1.489,2022-05-15 15:15:00,FR,2022,Sens-de-Bretagne,2598
1989,43.717,5.8,2022-05-15 15:00:00,FR,2022,Vinon-sur-Verdon,4280
1990,46.617,2.833,2022-05-15 14:30:00,FR,2022,Crilly,1305
1991,47.967,-0.533,2022-05-15 14:22:00,FR,2022,Entrammes,2251
1992,48.017,-0.767,2022-05-15 14:20:00,FR,2022,L'Huisserie,4415
1993,47.95,-0.55,2022-05-15 14:20:00,FR,2022,Entrammes,2251
1994,47.983,-0.783,2022-05-15 14:13:00,FR,2022,L'Huisserie,4415
1995,46.101,4.496,2022-05-04 14:40:00,FR,2022,Cours,4366
1996,46.233,4.683,2022-05-04 14:25:00,FR,2022,La Chapelle-de-Guinchay,4126
1997,46.183,4.667,2022-05-04 14:05:00,FR,2022,La Chapelle-de-Guinchay,4126
1998,46.205,4.645,2022-05-04 14:05:00,FR,2022,La Chapelle-de-Guinchay,4126
1999,44.55,2.25,2022-05-03 14:20:00,FR,2022,Decazeville,5196
2000,44.017,2.967,2022-05-03 12:45:00,FR,2022,Saint-Georges-de-Luzenon,1606
2001,44.008,3.156,2022-05-03 11:50:00,FR,2022,La Cavalerie,2188
2002,43.661,2.65,2022-05-03 11:45:00,FR,2022,Saint-Pons-de-Thomires,1749
2003,43.583,7.117,2022-04-23 18:30:00,FR,2022,Antibes,74709
2004,46.817,-1.0,2022-04-23 15:30:00,FR,2022,Mouchamps,2923
2005,43.316,2.637,2022-04-23 12:05:00,FR,2022,Ppieux,1087
2006,43.281,2.585,2022-04-23 12:00:00,FR,2022,Rieux-Minervois,1937
2007,43.311,2.561,2022-04-23 11:55:00,FR,2022,Peyriac-Minervois,1177
2008,43.291,2.565,2022-04-23 11:55:00,FR,2022,Peyriac-Minervois,1177
2009,43.27,2.436,2022-04-23 11:40:00,FR,2022,Villalier,970
2010,43.279,2.46,2022-04-23 11:40:00,FR,2022,Laure-Minervois,1013
2011,44.6,-0.933,2022-04-22 18:30:00,FR,2022,Mios,11180
2012,48.669,5.114,2022-04-08 14:17:00,FR,2022,Cousances-les-Forges,1675
2013,48.636,4.952,2022-04-08 14:10:00,FR,2022,Saint-Dizier,23085
2014,44.75,-0.533,2022-03-10 17:00:00,FR,2022,Villenave-d'Ornon,38444
2015,43.667,3.717,2021-09-15 18:00:00,FR,2021,Vailhauqus,2609
2016,48.0,2.083,2021-09-14 17:15:00,FR,2021,Vennecy,1974
2017,47.987,2.04,2021-09-14 17:10:00,FR,2021,Vennecy,1974
2018,43.733,4.35,2021-09-14 08:50:00,FR,2021,Aubord,2347
2019,43.767,4.283,2021-09-14 08:30:00,FR,2021,Bernis,3452
2020,43.7,4.283,2021-09-14 08:30:00,FR,2021,Beauvoisin,5323
2021,43.783,4.183,2021-09-14 08:10:00,FR,2021,Calvisson,5914
2022,43.767,4.233,2021-09-14 08:05:00,FR,2021,Nages-et-Solorgues,2021
2023,43.733,4.217,2021-09-14 08:00:00,FR,2021,Mus,1486
2024,46.85,-1.883,2021-09-08 05:30:00,FR,2021,Challans,21900
2025,43.408,1.95,2021-09-03 15:15:00,FR,2021,Castelnaudary,12467
2026,43.667,5.35,2021-08-24 13:45:00,FR,2021,Rognes,4616
2027,43.317,6.283,2021-08-24 13:20:00,FR,2021,Pignans,4658
2028,43.3,6.217,2021-08-24 13:15:00,FR,2021,Carnoules,3587
2029,43.3,6.183,2021-08-24 13:00:00,FR,2021,Carnoules,3587
2030,43.691,6.709,2021-08-24 12:25:00,FR,2021,Saint-Czaire-sur-Siagne,3927
2031,43.5,5.733,2021-08-24 11:45:00,FR,2021,Pourrires,5327
2032,49.098,6.785,2021-08-21 20:35:00,FR,2021,Macheren,2778
2033,49.099,6.742,2021-08-21 20:35:00,FR,2021,Macheren,2778
2034,49.1,6.7,2021-08-21 20:33:00,FR,2021,Valmont,2976
2035,46.911,4.334,2021-08-21 20:28:00,FR,2021,Autun,13205
2036,48.9,6.067,2021-08-21 19:45:00,FR,2021,Pont--Mousson,14357
2037,46.8,4.433,2021-08-21 18:46:00,FR,2021,Le Creusot,21057
2038,46.837,4.358,2021-08-21 18:40:00,FR,2021,Le Creusot,21057
2039,46.75,4.129,2021-08-21 18:15:00,FR,2021,Luzy,1994
2040,45.65,5.233,2021-08-15 19:25:00,FR,2021,Saint-Marcel-Bel-Accueil,1437
2041,45.617,5.233,2021-08-15 19:00:00,FR,2021,L'Isle-d'Abeau,16717
2042,44.83,4.8,2021-08-15 18:40:00,FR,2021,Beauchastel,1840
2043,44.817,4.767,2021-08-15 18:35:00,FR,2021,La Voulte-sur-Rhne,4828
2044,44.821,4.693,2021-08-15 18:31:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2045,44.833,4.667,2021-08-15 18:30:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2046,44.825,4.679,2021-08-15 18:30:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2047,44.817,4.65,2021-08-15 18:28:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2048,44.8,4.633,2021-08-15 18:25:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2049,44.787,4.637,2021-08-15 18:25:00,FR,2021,Les Ollires-sur-Eyrieux,1011
2050,47.2,5.383,2021-08-15 13:30:00,FR,2021,Auxonne,7621
2051,47.267,5.383,2021-08-15 13:00:00,FR,2021,Auxonne,7621
2052,47.383,5.25,2021-08-15 12:30:00,FR,2021,Mirebeau-sur-Bze,1972
2053,46.583,3.933,2021-08-12 16:30:00,FR,2021,Gueugnon,6685
2054,45.595,3.3,2021-08-12 14:30:00,FR,2021,Issoire,15297
2055,45.55,3.25,2021-08-12 14:28:00,FR,2021,Issoire,15297
2056,44.267,5.833,2021-07-31 13:38:00,FR,2021,Val Buch-Mouge,1329
2057,44.283,5.95,2021-07-31 12:57:00,FR,2021,Le Pot,791
2058,44.249,5.905,2021-07-31 12:48:00,FR,2021,Le Pot,791
2059,44.967,5.15,2021-07-30 18:28:00,FR,2021,Chatuzange-le-Goubet,6122
2060,45.017,5.15,2021-07-30 18:25:00,FR,2021,Chatuzange-le-Goubet,6122
2061,44.983,5.183,2021-07-30 18:25:00,FR,2021,Chatuzange-le-Goubet,6122
2062,45.015,5.127,2021-07-30 18:25:00,FR,2021,Chatuzange-le-Goubet,6122
2063,45.0,5.133,2021-07-30 18:22:00,FR,2021,Chatuzange-le-Goubet,6122
2064,45.0,5.083,2021-07-30 18:20:00,FR,2021,Chatuzange-le-Goubet,6122
2065,44.979,5.108,2021-07-30 18:20:00,FR,2021,Chatuzange-le-Goubet,6122
2066,44.174,4.108,2021-07-30 16:50:00,FR,2021,Saint-Julien-les-Rosiers,3417
2067,44.9,6.65,2021-07-30 16:09:00,FR,2021,Brianon,10780
2068,45.577,5.967,2021-07-30 14:50:00,FR,2021,Saint-Alban-Leysse,6286
2069,45.567,5.933,2021-07-30 14:45:00,FR,2021,Barberaz,5167
2070,45.554,5.914,2021-07-30 14:44:00,FR,2021,Cognin,6467
2071,43.133,0.383,2021-07-30 01:40:00,FR,2021,Montrjeau,2726
2072,43.117,-0.433,2021-07-29 22:50:00,FR,2021,Arudy,2253
2073,43.207,-0.259,2021-07-29 18:55:00,FR,2021,Bordes,2888
2074,43.583,6.883,2021-07-26 17:30:00,FR,2021,Pgomas,7956
2075,43.931,7.0,2021-07-26 12:20:00,FR,2021,Tout-sur-Var,690
2076,45.783,5.467,2021-07-24 16:50:00,FR,2021,Briord,1095
2077,45.483,4.433,2021-07-24 15:18:00,FR,2021,La Talaudire,7044
2078,45.428,4.4,2021-07-24 13:15:00,FR,2021,Saint-tienne,174082
2079,45.867,3.133,2021-07-23 22:00:00,FR,2021,Riom,18733
2080,45.883,3.1,2021-07-23 22:00:00,FR,2021,Mozac,3874
2081,45.867,3.05,2021-07-23 22:00:00,FR,2021,Volvic,4702
2082,45.9,3.117,2021-07-23 22:00:00,FR,2021,Riom,18733
2083,47.3,1.767,2021-07-23 18:15:00,FR,2021,Givres,2367
2084,48.15,6.617,2021-06-29 08:00:00,FR,2021,loyes,3110
2085,48.05,6.583,2021-06-29 07:45:00,FR,2021,Saint-Nabord,3992
2086,47.917,6.483,2021-06-29 07:35:00,FR,2021,Remiremont,7711
2087,47.967,6.483,2021-06-29 07:30:00,FR,2021,Remiremont,7711
2088,48.267,3.25,2021-06-28 16:50:00,FR,2021,Sens,26854
2089,48.25,3.267,2021-06-28 16:50:00,FR,2021,Sens,26854
2090,48.267,3.233,2021-06-28 16:50:00,FR,2021,Paron,4825
2091,48.172,3.183,2021-06-28 16:35:00,FR,2021,Paron,4825
2092,48.233,3.117,2021-06-28 16:35:00,FR,2021,Paron,4825
2093,46.833,6.417,2021-06-28 13:00:00,FR,2021,Jougne,1850
2094,45.841,3.382,2021-06-27 20:42:00,FR,2021,Lezoux,6287
2095,45.833,3.383,2021-06-27 20:42:00,FR,2021,Lezoux,6287
2096,45.383,2.833,2021-06-27 20:30:00,FR,2021,Riom-s-Montagnes,2454
2097,45.767,3.3,2021-06-27 20:30:00,FR,2021,Lempdes,8669
2098,45.75,3.217,2021-06-27 20:20:00,FR,2021,Cournon-d'Auvergne,20356
2099,45.297,2.583,2021-06-27 20:10:00,FR,2021,Riom-s-Montagnes,2454
2100,45.217,2.333,2021-06-27 19:45:00,FR,2021,Mauriac,3489
2101,45.26,3.202,2021-06-27 18:45:00,FR,2021,Massiac,1801
2102,45.55,3.25,2021-06-27 18:15:00,FR,2021,Issoire,15297
2103,47.617,-0.467,2021-06-27 18:00:00,FR,2021,Tierc,4470
2104,45.8,4.15,2021-06-27 16:09:00,FR,2021,Civens,1415
2105,45.767,5.0,2021-06-23 17:30:00,FR,2021,Meyzieu,35134
2106,45.75,4.967,2021-06-23 17:25:00,FR,2021,Chassieu,10844
2107,45.783,4.933,2021-06-23 17:10:00,FR,2021,Vaulx-en-Velin,51761
2108,45.767,4.883,2021-06-23 17:05:00,FR,2021,Villeurbanne,154781
2109,45.85,4.717,2021-06-23 16:25:00,FR,2021,Civrieux-d'Azergues,1550
2110,47.533,5.867,2021-06-23 16:13:00,FR,2021,Gray,5560
2111,47.467,5.9,2021-06-23 15:51:00,FR,2021,Geneuille,1299
2112,47.417,5.85,2021-06-23 15:45:00,FR,2021,Geneuille,1299
2113,47.467,5.867,2021-06-23 15:45:00,FR,2021,Geneuille,1299
2114,47.443,5.869,2021-06-23 15:42:00,FR,2021,Geneuille,1299
2115,47.448,5.876,2021-06-23 15:40:00,FR,2021,Geneuille,1299
2116,47.417,5.967,2021-06-23 15:30:00,FR,2021,Geneuille,1299
2117,47.417,5.933,2021-06-23 15:30:00,FR,2021,Geneuille,1299
2118,47.383,5.983,2021-06-23 15:26:00,FR,2021,Geneuille,1299
2119,46.783,5.583,2021-06-23 14:40:00,FR,2021,Perrigny,1511
2120,46.8,5.833,2021-06-23 14:30:00,FR,2021,Poligny,4013
2121,46.917,5.781,2021-06-23 14:24:00,FR,2021,Poligny,4013
2122,46.902,5.8,2021-06-23 14:15:00,FR,2021,Poligny,4013
2123,44.5,4.583,2021-06-21 23:25:00,FR,2021,Alba-la-Romaine,1489
2124,44.5,4.583,2021-06-21 23:10:00,FR,2021,Alba-la-Romaine,1489
2125,44.4,4.4,2021-06-21 23:00:00,FR,2021,Vallon-Pont-d'Arc,2435
2126,44.45,4.306,2021-06-21 23:00:00,FR,2021,Saint-Alban-Auriolles,1083
2127,44.367,4.15,2021-06-21 22:40:00,FR,2021,Les Vans,2653
2128,45.833,5.0,2021-06-21 17:30:00,FR,2021,Beynost,4829
2129,43.317,0.45,2021-06-21 17:15:00,FR,2021,Boulogne-sur-Gesse,1654
2130,43.8,3.317,2021-06-21 17:15:00,FR,2021,Lodve,7382
2131,43.767,3.35,2021-06-21 17:12:00,FR,2021,Lodve,7382
2132,43.767,3.333,2021-06-21 17:10:00,FR,2021,Lodve,7382
2133,44.283,2.733,2021-06-21 16:55:00,FR,2021,Pont-de-Salars,1632
2134,43.417,-1.483,2021-06-21 15:55:00,FR,2021,Ustaritz,7399
2135,43.4,-1.45,2021-06-21 15:55:00,FR,2021,Ustaritz,7399
2136,47.583,7.567,2021-06-21 15:21:00,FR,2021,Huningue,7283
2137,47.583,7.517,2021-06-21 15:17:00,FR,2021,Saint-Louis,22835
2138,47.583,7.517,2021-06-21 15:17:00,FR,2021,Saint-Louis,53744
2139,47.567,7.533,2021-06-21 15:16:00,FR,2021,Saint-Louis,22835
2140,47.567,7.533,2021-06-21 15:16:00,FR,2021,Saint-Louis,53744
2141,47.517,7.467,2021-06-21 15:10:00,FR,2021,Saint-Louis,22835
2142,47.517,7.467,2021-06-21 15:10:00,FR,2021,Saint-Louis,53744
2143,47.517,7.467,2021-06-21 15:08:00,FR,2021,Saint-Louis,22835
2144,47.517,7.467,2021-06-21 15:08:00,FR,2021,Saint-Louis,53744
2145,46.4,5.117,2021-06-21 14:15:00,FR,2021,Lescheroux,712
2146,47.067,6.617,2021-06-21 13:30:00,FR,2021,Les Fins,3157
2147,46.3,4.717,2021-06-21 13:17:00,FR,2021,Charnay-ls-Mcon,7925
2148,46.417,5.083,2021-06-21 13:00:00,FR,2021,Mantenay-Montlin,310
2149,43.3,0.083,2021-06-21 11:42:00,FR,2021,Orleix,1953
2150,43.35,0.067,2021-06-21 11:38:00,FR,2021,Orleix,1953
2151,43.317,0.067,2021-06-21 11:33:00,FR,2021,Orleix,1953
2152,43.65,0.583,2021-06-21 11:28:00,FR,2021,Auch,22518
2153,43.283,-0.117,2021-06-21 11:10:00,FR,2021,Pontacq,2921
2154,46.25,3.633,2021-06-21 10:45:00,FR,2021,Lapalisse,3137
2155,46.037,3.494,2021-06-21 10:22:00,FR,2021,Busset,833
2156,46.117,3.417,2021-06-21 10:20:00,FR,2021,Vichy,25372
2157,46.067,3.467,2021-06-21 10:15:00,FR,2021,Saint-Yorre,2554
2158,46.1,3.433,2021-06-21 10:15:00,FR,2021,Abrest,2899
2159,46.113,3.39,2021-06-21 10:15:00,FR,2021,Bellerive-sur-Allier,8844
2160,44.133,0.35,2021-06-21 01:05:00,FR,2021,Condom,6478
2161,45.167,5.717,2021-06-20 16:05:00,FR,2021,Grenoble,158240
2162,45.083,5.683,2021-06-20 15:58:00,FR,2021,Varces-Allires-et-Risset,8329
2163,45.05,5.667,2021-06-20 15:54:00,FR,2021,Vif,8614
2164,45.533,5.7,2021-06-20 14:35:00,FR,2021,Saint-Genix-les-Villages,2895
2165,45.535,5.671,2021-06-20 14:30:00,FR,2021,Les Abrets en Dauphin,6439
2166,45.483,5.633,2021-06-20 14:28:00,FR,2021,Saint-Geoire-en-Valdaine,2390
2167,44.65,4.317,2021-06-20 12:35:00,FR,2021,Lalevade-d'Ardche,1131
2168,44.633,4.25,2021-06-20 12:16:00,FR,2021,Prades,1180
2169,44.633,4.25,2021-06-20 12:16:00,FR,2021,Prades,6081
2170,43.917,4.0,2021-06-20 11:50:00,FR,2021,Quissac,3333
2171,43.417,2.95,2021-06-20 09:07:00,FR,2021,Quarante,1804
2172,47.133,5.217,2021-06-19 20:19:00,FR,2021,Brazey-en-Plaine,2378
2173,47.017,4.993,2021-06-19 20:05:00,FR,2021,Ladoix-Serrigny,1796
2174,46.989,5.0,2021-06-19 20:05:00,FR,2021,Vignoles,938
2175,47.0,4.967,2021-06-19 20:00:00,FR,2021,Vignoles,938
2176,46.983,4.95,2021-06-19 20:00:00,FR,2021,Vignoles,938
2177,49.25,4.033,2021-06-19 18:30:00,FR,2021,Reims,180318
2178,49.117,3.55,2021-06-19 17:40:00,FR,2021,Barzy-sur-Marne,391
2179,47.724,4.147,2021-06-19 17:33:00,FR,2021,Montbard,4831
2180,49.067,3.5,2021-06-19 17:30:00,FR,2021,Mont-Saint-Pre,692
2181,47.7,4.083,2021-06-19 17:28:00,FR,2021,Montbard,4831
2182,49.05,3.483,2021-06-19 17:25:00,FR,2021,Fossoy,512
2183,49.033,3.45,2021-06-19 17:22:00,FR,2021,Blesmes,469
2184,47.695,3.994,2021-06-19 17:20:00,FR,2021,Avallon,6414
2185,49.017,3.417,2021-06-19 17:20:00,FR,2021,Nogentel,1100
2186,47.617,3.967,2021-06-19 17:18:00,FR,2021,Avallon,6414
2187,48.967,3.417,2021-06-19 17:15:00,FR,2021,La Chapelle-sur-Chzy,298
2188,48.95,3.383,2021-06-19 17:10:00,FR,2021,La Chapelle-sur-Chzy,298
2189,48.867,3.367,2021-06-19 17:00:00,FR,2021,Viels-Maisons,1214
2190,47.083,3.033,2021-06-19 16:45:00,FR,2021,Cours-les-Barres,1023
2191,47.283,-1.283,2021-06-19 16:43:00,FR,2021,Divatte-sur-Loire,7042
2192,47.183,6.4,2021-06-19 16:42:00,FR,2021,Vercel-Villedieu-le-Camp,1691
2193,47.283,-1.351,2021-06-19 16:42:00,FR,2021,Divatte-sur-Loire,7042
2194,47.267,-1.333,2021-06-19 16:40:00,FR,2021,Divatte-sur-Loire,7042
2195,47.15,6.35,2021-06-19 16:35:00,FR,2021,Valdahon,5734
2196,47.317,2.917,2021-06-19 16:32:00,FR,2021,Sancerre,1340
2197,47.303,2.929,2021-06-19 16:32:00,FR,2021,Sancerre,1340
2198,47.236,-1.348,2021-06-19 16:32:00,FR,2021,Le Loroux-Bottereau,8517
2199,47.32,2.888,2021-06-19 16:30:00,FR,2021,Sancerre,1340
2200,47.211,-1.377,2021-06-19 16:30:00,FR,2021,Haute-Goulaine,5954
2201,47.201,-1.318,2021-06-19 16:30:00,FR,2021,Le Landreau,3118
2202,47.2,-1.3,2021-06-19 16:30:00,FR,2021,Le Landreau,3118
2203,47.133,6.367,2021-06-19 16:30:00,FR,2021,Valdahon,5734
2204,47.15,6.267,2021-06-19 16:29:00,FR,2021,talans,1607
2205,47.183,-1.333,2021-06-19 16:28:00,FR,2021,Le Landreau,3118
2206,47.185,-1.363,2021-06-19 16:28:00,FR,2021,Haute-Goulaine,5954
2207,47.15,6.217,2021-06-19 16:25:00,FR,2021,talans,1607
2208,47.133,-1.333,2021-06-19 16:25:00,FR,2021,Le Pallet,3305
2209,47.149,-1.336,2021-06-19 16:25:00,FR,2021,Le Pallet,3305
2210,45.117,1.367,2021-06-19 15:10:00,FR,2021,La Feuillade,789
2211,43.6,0.417,2021-06-19 15:02:00,FR,2021,Mirande,3445
2212,43.583,0.333,2021-06-19 15:00:00,FR,2021,Mirande,3445
2213,48.383,1.55,2021-06-19 15:00:00,FR,2021,Berchres-les-Pierres,969
2214,43.533,0.333,2021-06-19 14:57:00,FR,2021,Mirande,3445
2215,45.067,1.267,2021-06-19 14:55:00,FR,2021,Condat-sur-Vzre,882
2216,43.55,0.3,2021-06-19 14:52:00,FR,2021,Mirande,3445
2217,43.467,0.283,2021-06-19 14:50:00,FR,2021,Mirande,3445
2218,45.117,1.15,2021-06-19 14:50:00,FR,2021,Aubas,617
2219,45.067,1.167,2021-06-19 14:50:00,FR,2021,Montignac-Lascaux,2757
2220,45.017,1.117,2021-06-19 14:46:00,FR,2021,Saint-Lon-sur-Vzre,421
2221,43.5,0.217,2021-06-19 14:45:00,FR,2021,Mirande,3445
2222,47.467,1.317,2021-06-19 14:00:00,FR,2021,Le Controis-en-Sologne,6663
2223,47.383,1.383,2021-06-19 14:00:00,FR,2021,Le Controis-en-Sologne,6663
2224,47.367,1.35,2021-06-19 13:55:00,FR,2021,Le Controis-en-Sologne,6663
2225,47.317,1.3,2021-06-19 13:50:00,FR,2021,Noyers-sur-Cher,2708
2226,47.283,1.333,2021-06-19 13:45:00,FR,2021,Noyers-sur-Cher,2708
2227,47.879,0.81,2021-06-19 12:50:00,FR,2021,Saint-Calais,3139
2228,47.633,0.383,2021-06-19 12:50:00,FR,2021,Saint-Paterne-Racan,1650
2229,47.483,0.3,2021-06-19 12:45:00,FR,2021,Ambillou,1753
2230,47.6,0.483,2021-06-19 12:45:00,FR,2021,Saint-Paterne-Racan,1650
2231,47.117,-0.267,2021-06-19 11:30:00,FR,2021,Dou-en-Anjou,11224
2232,47.083,-0.283,2021-06-19 11:30:00,FR,2021,Dou-en-Anjou,11224
2233,46.983,-0.267,2021-06-19 11:30:00,FR,2021,Thouars,13917
2234,44.683,-1.0,2021-06-16 20:40:00,FR,2021,Biganos,11065
2235,44.633,-1.067,2021-06-16 20:35:00,FR,2021,Gujan-Mestras,22036
2236,43.283,2.85,2021-06-11 14:50:00,FR,2021,Sainte-Valire,536
2237,43.267,2.883,2021-06-11 14:40:00,FR,2021,Ginestas,1515
2238,43.283,2.9,2021-06-11 14:35:00,FR,2021,Mirepeisset,752
2239,43.317,2.883,2021-06-11 14:35:00,FR,2021,Bize-Minervois,1243
2240,47.067,6.55,2021-06-04 17:20:00,FR,2021,Morteau,6851
2241,47.083,6.467,2021-06-04 17:15:00,FR,2021,Orchamps-Vennes,2161
2242,47.05,6.483,2021-06-04 17:15:00,FR,2021,Orchamps-Vennes,2161
2243,47.133,6.533,2021-06-04 16:30:00,FR,2021,Orchamps-Vennes,2161
2244,48.467,7.483,2021-06-04 15:30:00,FR,2021,Obernai,12015
2245,47.45,0.867,2021-06-03 19:05:00,FR,2021,Vernou-sur-Brenne,2769
2246,47.417,0.8,2021-06-03 19:00:00,FR,2021,Rochecorbon,3162
2247,47.171,0.513,2021-06-03 18:05:00,FR,2021,Cheill,1812
2248,43.683,4.133,2021-05-29 16:50:00,FR,2021,Lunel,26356
2249,47.5,-0.383,2021-05-20 14:40:00,FR,2021,Loire-Authion,16293
2250,50.7,3.167,2021-05-09 17:05:00,FR,2021,Roubaix,98066
2251,50.633,3.067,2021-05-09 17:00:00,FR,2021,Lille,236234
2252,46.617,-1.667,2021-04-30 14:00:00,FR,2021,Les Achards,5331
2253,41.917,8.733,2021-04-18 12:30:00,FR,2021,Ajaccio,72647
2254,43.6,7.0,2021-03-09 14:00:00,FR,2021,Mougins,20180
2255,43.633,6.999,2021-03-09 13:30:00,FR,2021,Valbonne,13162
2256,43.633,7.1,2021-03-09 13:05:00,FR,2021,Biot,9575
2257,47.217,-1.55,2021-01-21 14:00:00,FR,2021,Nantes,320732
2258,47.467,-2.067,2020-12-27 10:00:00,FR,2020,Dreffac,2288
2259,43.333,2.817,2020-10-23 15:00:00,FR,2020,Bize-Minervois,1243
2260,43.6,3.883,2020-10-23 14:00:00,FR,2020,Montpellier,299096
2261,43.683,3.833,2020-10-23 14:00:00,FR,2020,Saint-Clment-de-Rivire,5048
2262,43.683,4.133,2020-10-23 14:00:00,FR,2020,Lunel,26356
2263,46.817,1.7,2020-10-22 16:00:00,FR,2020,Chteauroux,43331
2264,45.267,5.75,2020-08-13 16:00:00,FR,2020,Corenc,4101
2265,49.033,2.033,2020-08-12 19:00:00,FR,2020,Vaural,16020
2266,43.833,0.383,2020-08-12 17:00:00,FR,2020,Jegun,1164
2267,45.75,2.433,2020-08-11 20:00:00,FR,2020,Ussel,9162
2268,49.5,0.317,2020-08-11 17:00:00,FR,2020,Gonfreville-l'Orcher,9042
2269,44.6,2.4,2020-08-10 19:00:00,FR,2020,Firmi,2363
2270,46.367,2.233,2020-08-09 16:00:00,FR,2020,Boussac,1246
2271,46.35,2.533,2020-07-31 15:00:00,FR,2020,Domrat,8698
2272,44.233,4.45,2020-07-22 18:00:00,FR,2020,Saint-Julien-de-Peyrolas,1440
2273,44.867,4.883,2020-07-22 14:45:00,FR,2020,Portes-ls-Valence,10526
2274,45.683,4.7,2020-07-22 14:00:00,FR,2020,Soucieu-en-Jarrest,4613
2275,46.35,6.567,2020-07-21 18:00:00,FR,2020,Marin,1885
2276,44.817,5.267,2020-07-21 17:30:00,FR,2020,Die,4770
2277,45.3,4.55,2020-07-21 16:00:00,FR,2020,Bourg-Argental,2950
2278,45.75,4.85,2020-07-10 16:30:00,FR,2020,La Mulatire,6617
2279,45.717,4.8,2020-07-01 16:00:00,FR,2020,Oullins,26994
2280,45.95,2.167,2020-06-26 21:00:00,FR,2020,Felletin,1547
2281,45.617,2.333,2020-06-26 21:00:00,FR,2020,Ussel,9162
2282,45.983,2.233,2020-06-26 21:00:00,FR,2020,Felletin,1547
2283,45.767,2.317,2020-06-26 21:00:00,FR,2020,Felletin,1547
2284,44.367,1.917,2020-06-26 20:00:00,FR,2020,Sainte-Croix,546
2285,44.367,1.917,2020-06-26 20:00:00,FR,2020,Sainte-Croix,744
2286,43.417,0.717,2020-06-26 20:00:00,FR,2020,Boulogne-sur-Gesse,1654
2287,46.983,2.25,2020-06-26 19:00:00,FR,2020,Saint-Florent-sur-Cher,6432
2288,47.167,2.233,2020-06-26 18:30:00,FR,2020,Mehun-sur-Yvre,6502
2289,46.967,2.167,2020-06-26 18:30:00,FR,2020,Civray,901
2290,47.083,2.4,2020-06-26 18:15:00,FR,2020,Bourges,64362
2291,45.117,3.85,2020-06-26 18:00:00,FR,2020,Chaspinhac,868
2292,44.65,0.05,2020-06-26 18:00:00,FR,2020,La Role,4351
2293,42.967,1.6,2020-06-26 18:00:00,FR,2020,Foix,9515
2294,49.1,6.7,2020-06-26 14:00:00,FR,2020,Valmont,2976
2295,49.067,6.16,2020-06-26 13:20:00,FR,2020,Marly,9961
2296,49.067,6.16,2020-06-26 13:20:00,FR,2020,Marly,12014
2297,43.933,0.617,2020-06-25 20:45:00,FR,2020,Lectoure,3687
2298,43.333,0.367,2020-06-25 18:00:00,FR,2020,Mirande,3445
2299,42.95,-0.217,2020-06-25 18:00:00,FR,2020,Argels-Gazost,2897
