,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR
5882,40.704,20.834,2022-05-29 08:00:00,AL,2022
5883,40.695,20.792,2022-05-29 08:00:00,AL,2022
5884,40.706,20.793,2022-05-29 08:00:00,AL,2022
5885,40.727,20.837,2022-05-29 08:00:00,AL,2022
5886,40.714,20.844,2022-05-29 08:00:00,AL,2022
5887,42.293,21.411,2022-05-28 21:30:00,XK,2022
5888,44.484,7.91,2022-05-28 20:45:00,IT,2022
5889,41.78,21.907,2022-05-28 20:40:00,MK,2022
5890,44.919,8.618,2022-05-28 20:30:00,IT,2022
5891,44.708,8.684,2022-05-28 20:25:00,IT,2022
5892,44.895,8.863,2022-05-28 20:25:00,IT,2022
5893,45.299,7.938,2022-05-28 19:30:00,IT,2022
5894,45.338,7.84,2022-05-28 19:25:00,IT,2022
5895,45.384,7.823,2022-05-28 18:55:00,IT,2022
5896,45.233,8.326,2022-05-28 18:45:00,IT,2022
5897,45.251,8.284,2022-05-28 18:40:00,IT,2022
5898,44.683,25.4,2022-05-28 18:00:00,RO,2022
5899,42.709,20.664,2022-05-28 17:50:00,XK,2022
5900,42.732,20.66,2022-05-28 17:50:00,XK,2022
5901,45.161,9.701,2022-05-28 17:15:00,IT,2022
5902,45.01,9.207,2022-05-28 17:10:00,IT,2022
5903,45.218,9.692,2022-05-28 17:00:00,IT,2022
5904,45.042,9.249,2022-05-28 17:00:00,IT,2022
5905,45.235,9.669,2022-05-28 16:55:00,IT,2022
5906,42.465,20.779,2022-05-28 16:50:00,XK,2022
5907,45.338,9.644,2022-05-28 16:30:00,IT,2022
5908,45.318,9.618,2022-05-28 16:30:00,IT,2022
5909,45.34,9.615,2022-05-28 16:30:00,IT,2022
5910,45.185,9.158,2022-05-28 16:30:00,IT,2022
5911,45.793,8.113,2022-05-28 16:30:00,IT,2022
5912,42.359,20.8,2022-05-28 16:30:00,XK,2022
5913,42.357,20.762,2022-05-28 16:30:00,XK,2022
5914,42.357,20.762,2022-05-28 16:30:00,XK,2022
5915,42.385,20.749,2022-05-28 16:30:00,XK,2022
5916,42.383,20.822,2022-05-28 16:30:00,XK,2022
5917,45.36,9.614,2022-05-28 16:25:00,IT,2022
5918,42.328,20.781,2022-05-28 16:25:00,XK,2022
5919,42.341,20.739,2022-05-28 16:25:00,XK,2022
5920,45.362,9.674,2022-05-28 16:20:00,IT,2022
5921,42.329,20.726,2022-05-28 16:20:00,XK,2022
5922,45.398,9.669,2022-05-28 16:15:00,IT,2022
5923,45.259,9.242,2022-05-28 16:15:00,IT,2022
5924,45.395,9.639,2022-05-28 16:15:00,IT,2022
5925,45.408,9.627,2022-05-28 16:10:00,IT,2022
5926,45.427,9.702,2022-05-28 16:10:00,IT,2022
5927,45.418,9.596,2022-05-28 16:10:00,IT,2022
5928,45.401,9.63,2022-05-28 16:10:00,IT,2022
5929,45.445,9.645,2022-05-28 16:05:00,IT,2022
5930,45.419,9.615,2022-05-28 16:05:00,IT,2022
5931,45.444,9.644,2022-05-28 16:05:00,IT,2022
5932,45.497,9.643,2022-05-28 15:55:00,IT,2022
5933,45.469,9.683,2022-05-28 15:55:00,IT,2022
5934,45.376,9.143,2022-05-28 15:55:00,IT,2022
5935,45.638,10.606,2022-05-28 15:55:00,IT,2022
5936,45.501,9.772,2022-05-28 15:50:00,IT,2022
5937,45.497,9.678,2022-05-28 15:50:00,IT,2022
5938,45.521,9.756,2022-05-28 15:47:00,IT,2022
5939,45.519,9.702,2022-05-28 15:45:00,IT,2022
5940,45.533,9.705,2022-05-28 15:45:00,IT,2022
5941,45.539,9.787,2022-05-28 15:45:00,IT,2022
5942,45.534,9.671,2022-05-28 15:45:00,IT,2022
5943,45.622,9.659,2022-05-28 15:40:00,IT,2022
5944,43.69,23.442,2022-05-28 15:30:00,BG,2022
5945,45.545,9.647,2022-05-28 15:30:00,IT,2022
5946,45.638,9.685,2022-05-28 15:30:00,IT,2022
5947,45.66,9.675,2022-05-28 15:25:00,IT,2022
5948,45.564,9.974,2022-05-28 15:25:00,IT,2022
5949,45.569,9.765,2022-05-28 15:25:00,IT,2022
5950,45.6,9.694,2022-05-28 15:25:00,IT,2022
5951,45.578,9.711,2022-05-28 15:20:00,IT,2022
5952,45.624,9.763,2022-05-28 15:20:00,IT,2022
5953,45.649,9.658,2022-05-28 15:20:00,IT,2022
5954,45.657,9.723,2022-05-28 15:10:00,IT,2022
5955,45.697,9.691,2022-05-28 15:00:00,IT,2022
5956,45.628,9.852,2022-05-28 15:00:00,IT,2022
5957,43.674,22.693,2022-05-28 14:55:00,BG,2022
5958,43.268,12.695,2022-05-28 14:55:00,IT,2022
5959,44.752,10.213,2022-05-28 14:50:00,IT,2022
5960,45.593,9.975,2022-05-28 14:50:00,IT,2022
5961,44.756,10.141,2022-05-28 14:45:00,IT,2022
5962,44.478,9.439,2022-05-28 14:30:00,IT,2022
5963,44.457,9.426,2022-05-28 14:30:00,IT,2022
5964,43.548,22.786,2022-05-28 14:20:00,BG,2022
5965,41.185,20.709,2022-05-28 13:35:00,MK,2022
5966,44.809,10.179,2022-05-28 13:30:00,IT,2022
5967,41.176,20.68,2022-05-28 13:30:00,MK,2022
5968,44.507,9.631,2022-05-28 13:25:00,IT,2022
5969,44.357,10.622,2022-05-28 13:20:00,IT,2022
5970,42.816,22.524,2022-05-28 12:50:00,BG,2022
5971,41.117,20.86,2022-05-28 12:50:00,MK,2022
5972,42.029,23.992,2022-05-28 12:40:00,BG,2022
5973,43.418,20.114,2022-05-28 12:15:00,RS,2022
5974,43.414,20.149,2022-05-28 12:15:00,RS,2022
5975,41.38,25.094,2022-05-28 11:55:00,BG,2022
5976,42.835,22.651,2022-05-28 11:55:00,BG,2022
5977,41.504,25.038,2022-05-28 11:30:00,BG,2022
5978,41.533,24.917,2022-05-28 11:30:00,BG,2022
5979,41.499,24.939,2022-05-28 11:30:00,BG,2022
5980,41.45,25.083,2022-05-28 11:30:00,BG,2022
5981,41.008,21.348,2022-05-28 11:30:00,MK,2022
5982,41.503,25.018,2022-05-28 11:25:00,BG,2022
5983,41.556,24.875,2022-05-28 11:25:00,BG,2022
5984,41.725,24.683,2022-05-28 11:25:00,BG,2022
5985,41.892,23.108,2022-05-28 11:20:00,BG,2022
5986,40.515,21.679,2022-05-28 10:45:00,GR,2022
5987,41.617,24.5,2022-05-28 10:40:00,BG,2022
5988,41.742,24.397,2022-05-28 10:00:00,BG,2022
5989,40.973,22.056,2022-05-28 09:30:00,GR,2022
5990,46.047,17.805,2022-05-27 23:15:00,HU,2022
5991,46.195,16.891,2022-05-27 21:50:00,HR,2022
5992,44.552,18.609,2022-05-27 21:20:00,BA,2022
5993,44.708,18.488,2022-05-27 20:55:00,BA,2022
5994,44.77,18.346,2022-05-27 20:23:00,BA,2022
5995,44.976,17.908,2022-05-27 20:05:00,BA,2022
5996,46.533,15.75,2022-05-27 20:05:00,SI,2022
5997,44.891,18.157,2022-05-27 19:50:00,BA,2022
5998,44.836,18.131,2022-05-27 19:50:00,BA,2022
5999,44.84,18.177,2022-05-27 19:50:00,BA,2022
6000,46.624,15.668,2022-05-27 19:45:00,SI,2022
6001,46.606,15.783,2022-05-27 19:15:00,SI,2022
6002,46.606,15.783,2022-05-27 18:55:00,SI,2022
6003,46.687,14.083,2022-05-27 18:30:00,AT,2022
6004,46.701,14.143,2022-05-27 17:45:00,AT,2022
6005,46.609,14.274,2022-05-27 16:45:00,AT,2022
6006,46.667,15.469,2022-05-27 16:40:00,AT,2022
6007,46.625,14.305,2022-05-27 16:35:00,AT,2022
6008,46.625,14.215,2022-05-27 16:30:00,AT,2022
6009,46.817,15.25,2022-05-27 15:40:00,AT,2022
6010,41.618,23.983,2022-05-27 15:20:00,BG,2022
6011,41.623,23.882,2022-05-27 15:05:00,BG,2022
6012,41.623,23.931,2022-05-27 15:05:00,BG,2022
6013,42.756,12.003,2022-05-27 15:00:00,IT,2022
6014,41.597,23.806,2022-05-27 14:00:00,BG,2022
6015,41.331,24.196,2022-05-27 13:30:00,GR,2022
6016,42.284,22.691,2022-05-27 13:05:00,BG,2022
6017,41.824,26.363,2022-05-27 10:30:00,BG,2022
6018,41.815,26.252,2022-05-26 15:02:00,BG,2022
6019,41.826,26.376,2022-05-26 14:45:00,BG,2022
6020,41.824,26.363,2022-05-26 14:45:00,BG,2022
6021,41.933,25.9,2022-05-26 14:40:00,BG,2022
6022,42.021,25.852,2022-05-26 14:32:00,BG,2022
6023,42.033,25.833,2022-05-26 14:30:00,BG,2022
6024,42.05,25.6,2022-05-26 14:20:00,BG,2022
6025,41.567,24.967,2022-05-26 13:15:00,BG,2022
6026,42.067,24.017,2022-05-26 13:15:00,BG,2022
6027,41.633,24.25,2022-05-26 12:35:00,BG,2022
6028,45.649,21.604,2022-05-25 21:00:00,RO,2022
6029,45.392,20.392,2022-05-25 20:30:00,RS,2022
6030,45.381,20.367,2022-05-25 20:30:00,RS,2022
6031,45.156,18.339,2022-05-25 20:15:00,HR,2022
6032,45.694,21.236,2022-05-25 20:15:00,RO,2022
6033,45.734,21.212,2022-05-25 20:15:00,RO,2022
6034,45.758,21.234,2022-05-25 20:15:00,RO,2022
6035,45.722,21.175,2022-05-25 20:12:00,RO,2022
6036,45.717,21.133,2022-05-25 20:10:00,RO,2022
6037,45.704,21.089,2022-05-25 20:05:00,RO,2022
6038,45.712,21.031,2022-05-25 20:00:00,RO,2022
6039,45.523,20.512,2022-05-25 20:00:00,RS,2022
6040,45.994,20.832,2022-05-25 19:50:00,RO,2022
6041,45.938,21.041,2022-05-25 19:50:00,RO,2022
6042,45.514,20.317,2022-05-25 19:50:00,RS,2022
6043,45.57,20.714,2022-05-25 19:45:00,RS,2022
6044,45.564,20.532,2022-05-25 19:45:00,RS,2022
6045,45.422,20.48,2022-05-25 19:45:00,RS,2022
6046,45.414,20.471,2022-05-25 19:45:00,RS,2022
6047,45.555,20.694,2022-05-25 19:43:00,RS,2022
6048,45.288,18.802,2022-05-25 19:35:00,HR,2022
6049,45.117,18.537,2022-05-25 19:30:00,HR,2022
6050,45.411,19.112,2022-05-25 19:30:00,RS,2022
6051,44.977,17.9,2022-05-25 19:20:00,BA,2022
6052,45.151,18.43,2022-05-25 19:17:00,HR,2022
6053,45.507,19.261,2022-05-25 19:00:00,RS,2022
6054,45.671,18.985,2022-05-25 19:00:00,RS,2022
6055,45.434,18.597,2022-05-25 18:55:00,HR,2022
6056,45.29,18.466,2022-05-25 18:55:00,HR,2022
6057,45.485,18.986,2022-05-25 18:45:00,HR,2022
6058,45.398,18.373,2022-05-25 18:20:00,HR,2022
6059,46.034,19.208,2022-05-25 18:20:00,HU,2022
6060,46.056,19.26,2022-05-25 18:20:00,HU,2022
6061,46.262,20.193,2022-05-25 18:15:00,HU,2022
6062,46.245,20.175,2022-05-25 18:15:00,HU,2022
6063,46.271,20.175,2022-05-25 18:13:00,HU,2022
6064,46.032,19.043,2022-05-25 18:10:00,HU,2022
6065,45.659,18.416,2022-05-25 18:05:00,HR,2022
6066,46.117,18.983,2022-05-25 18:05:00,HU,2022
6067,46.278,20.123,2022-05-25 18:05:00,HU,2022
6068,46.253,20.148,2022-05-25 18:04:00,HU,2022
6069,45.436,18.505,2022-05-25 18:03:00,HR,2022
6070,46.246,19.999,2022-05-25 18:03:00,HU,2022
6071,46.274,20.066,2022-05-25 18:03:00,HU,2022
6072,46.033,18.95,2022-05-25 18:02:00,HU,2022
6073,46.183,18.967,2022-05-25 18:00:00,HU,2022
6074,46.05,18.9,2022-05-25 18:00:00,HU,2022
6075,45.916,18.542,2022-05-25 18:00:00,HU,2022
6076,46.1,18.933,2022-05-25 17:57:00,HU,2022
6077,46.322,19.925,2022-05-25 17:55:00,HU,2022
6078,46.328,19.975,2022-05-25 17:55:00,HU,2022
6079,46.342,20.041,2022-05-25 17:55:00,HU,2022
6080,45.592,18.458,2022-05-25 17:50:00,HR,2022
6081,46.15,18.883,2022-05-25 17:50:00,HU,2022
6082,46.082,18.778,2022-05-25 17:50:00,HU,2022
6083,46.2,18.817,2022-05-25 17:50:00,HU,2022
6084,46.133,18.783,2022-05-25 17:49:00,HU,2022
6085,46.267,19.917,2022-05-25 17:46:00,HU,2022
6086,46.183,18.733,2022-05-25 17:45:00,HU,2022
6087,46.2,18.737,2022-05-25 17:45:00,HU,2022
6088,46.336,19.849,2022-05-25 17:45:00,HU,2022
6089,45.268,12.102,2022-05-25 17:45:00,IT,2022
6090,45.408,18.283,2022-05-25 17:42:00,HR,2022
6091,45.379,18.282,2022-05-25 17:40:00,HR,2022
6092,45.543,18.236,2022-05-25 17:40:00,HR,2022
6093,46.217,18.7,2022-05-25 17:40:00,HU,2022
6094,46.288,19.852,2022-05-25 17:40:00,HU,2022
6095,45.168,11.963,2022-05-25 17:40:00,IT,2022
6096,45.297,12.035,2022-05-25 17:40:00,IT,2022
6097,46.161,18.558,2022-05-25 17:38:00,HU,2022
6098,46.217,18.65,2022-05-25 17:37:00,HU,2022
6099,45.616,18.365,2022-05-25 17:35:00,HR,2022
6100,45.621,18.386,2022-05-25 17:35:00,HR,2022
6101,46.078,18.285,2022-05-25 17:35:00,HU,2022
6102,46.172,18.513,2022-05-25 17:35:00,HU,2022
6103,46.221,18.599,2022-05-25 17:35:00,HU,2022
6104,46.096,18.265,2022-05-25 17:33:00,HU,2022
6105,46.22,18.529,2022-05-25 17:32:00,HU,2022
6106,45.64,18.336,2022-05-25 17:30:00,HR,2022
6107,46.29,19.754,2022-05-25 17:30:00,HU,2022
6108,46.291,19.695,2022-05-25 17:30:00,HU,2022
6109,46.077,18.231,2022-05-25 17:30:00,HU,2022
6110,45.215,12.033,2022-05-25 17:30:00,IT,2022
6111,46.062,18.197,2022-05-25 17:28:00,HU,2022
6112,46.089,18.191,2022-05-25 17:28:00,HU,2022
6113,46.267,18.5,2022-05-25 17:26:00,HU,2022
6114,46.328,19.685,2022-05-25 17:25:00,HU,2022
6115,46.074,18.171,2022-05-25 17:25:00,HU,2022
6116,46.217,18.467,2022-05-25 17:24:00,HU,2022
6117,46.383,18.833,2022-05-25 17:20:00,HU,2022
6118,46.267,18.4,2022-05-25 17:16:00,HU,2022
6119,46.35,19.533,2022-05-25 17:15:00,HU,2022
6120,46.433,18.783,2022-05-25 17:15:00,HU,2022
6121,40.821,9.463,2022-05-25 17:15:00,IT,2022
6122,46.19,18.263,2022-05-25 17:13:00,HU,2022
6123,46.278,19.496,2022-05-25 17:10:00,HU,2022
6124,45.074,11.89,2022-05-25 17:10:00,IT,2022
6125,45.05,11.87,2022-05-25 17:10:00,IT,2022
6126,46.3,18.15,2022-05-25 17:06:00,HU,2022
6127,46.28,18.142,2022-05-25 17:06:00,HU,2022
6128,46.217,18.067,2022-05-25 17:05:00,HU,2022
6129,46.35,19.417,2022-05-25 17:05:00,HU,2022
6130,46.333,18.133,2022-05-25 17:05:00,HU,2022
6131,46.35,18.717,2022-05-25 17:05:00,HU,2022
6132,46.255,18.106,2022-05-25 17:05:00,HU,2022
6133,46.447,18.736,2022-05-25 17:05:00,HU,2022
6134,46.298,19.325,2022-05-25 17:00:00,HU,2022
6135,46.315,18.092,2022-05-25 17:00:00,HU,2022
6136,46.333,18.067,2022-05-25 16:57:00,HU,2022
6137,46.359,18.007,2022-05-25 16:55:00,HU,2022
6138,44.982,11.886,2022-05-25 16:55:00,IT,2022
6139,46.431,19.488,2022-05-25 16:53:00,HU,2022
6140,46.333,17.967,2022-05-25 16:52:00,HU,2022
6141,46.283,17.983,2022-05-25 16:52:00,HU,2022
6142,46.365,19.283,2022-05-25 16:50:00,HU,2022
6143,47.853,22.872,2022-05-25 16:50:00,RO,2022
6144,46.35,18.0,2022-05-25 16:49:00,HU,2022
6145,46.318,17.897,2022-05-25 16:48:00,HU,2022
6146,46.422,19.184,2022-05-25 16:47:00,HU,2022
6147,46.343,17.884,2022-05-25 16:47:00,HU,2022
6148,46.307,17.879,2022-05-25 16:46:00,HU,2022
6149,46.525,19.252,2022-05-25 16:46:00,HU,2022
6150,46.279,17.883,2022-05-25 16:45:00,HU,2022
6151,46.25,17.9,2022-05-25 16:45:00,HU,2022
6152,44.912,11.741,2022-05-25 16:45:00,IT,2022
6153,46.352,17.834,2022-05-25 16:42:00,HU,2022
6154,45.701,17.169,2022-05-25 16:40:00,HR,2022
6155,46.399,19.121,2022-05-25 16:40:00,HU,2022
6156,46.284,17.823,2022-05-25 16:40:00,HU,2022
6157,44.884,11.74,2022-05-25 16:40:00,IT,2022
6158,46.311,17.798,2022-05-25 16:35:00,HU,2022
6159,46.517,17.567,2022-05-25 16:35:00,HU,2022
6160,46.367,17.8,2022-05-25 16:34:00,HU,2022
6161,46.347,17.787,2022-05-25 16:34:00,HU,2022
6162,46.317,17.75,2022-05-25 16:32:00,HU,2022
6163,46.274,17.735,2022-05-25 16:32:00,HU,2022
6164,46.442,19.032,2022-05-25 16:31:00,HU,2022
6165,46.36,17.704,2022-05-25 16:30:00,HU,2022
6166,46.417,17.7,2022-05-25 16:30:00,HU,2022
6167,46.326,17.686,2022-05-25 16:29:00,HU,2022
6168,46.125,16.929,2022-05-25 16:25:00,HR,2022
6169,46.387,18.959,2022-05-25 16:25:00,HU,2022
6170,46.363,17.609,2022-05-25 16:25:00,HU,2022
6171,46.302,17.612,2022-05-25 16:25:00,HU,2022
6172,46.367,17.667,2022-05-25 16:25:00,HU,2022
6173,44.637,11.802,2022-05-25 16:25:00,IT,2022
6174,46.417,18.917,2022-05-25 16:22:00,HU,2022
6175,46.3,17.566,2022-05-25 16:22:00,HU,2022
6176,46.417,17.6,2022-05-25 16:22:00,HU,2022
6177,46.335,17.553,2022-05-25 16:21:00,HU,2022
6178,46.107,16.891,2022-05-25 16:15:00,HR,2022
6179,46.267,17.283,2022-05-25 16:15:00,HU,2022
6180,44.819,11.665,2022-05-25 16:15:00,IT,2022
6181,46.441,18.866,2022-05-25 16:14:00,HU,2022
6182,46.467,18.833,2022-05-25 16:10:00,HU,2022
6183,46.633,18.867,2022-05-25 16:10:00,HU,2022
6184,46.265,17.095,2022-05-25 16:10:00,HU,2022
6185,46.206,17.148,2022-05-25 16:10:00,HU,2022
6186,46.4,17.4,2022-05-25 16:10:00,HU,2022
6187,46.274,16.947,2022-05-25 16:05:00,HU,2022
6188,46.252,16.948,2022-05-25 16:05:00,HU,2022
6189,46.233,17.017,2022-05-25 16:04:00,HU,2022
6190,46.28,16.929,2022-05-25 16:03:00,HU,2022
6191,46.433,17.25,2022-05-25 16:00:00,HU,2022
6192,46.297,16.857,2022-05-25 15:57:00,HR,2022
6193,46.249,16.863,2022-05-25 15:55:00,HR,2022
6194,46.315,16.809,2022-05-25 15:55:00,HR,2022
6195,46.274,16.829,2022-05-25 15:55:00,HR,2022
6196,46.533,18.717,2022-05-25 15:55:00,HU,2022
6197,46.483,18.683,2022-05-25 15:53:00,HU,2022
6198,46.293,16.779,2022-05-25 15:50:00,HR,2022
6199,46.453,16.991,2022-05-25 15:49:00,HU,2022
6200,40.252,22.063,2022-05-25 15:45:00,GR,2022
6201,46.336,16.755,2022-05-25 15:42:00,HR,2022
6202,46.567,17.133,2022-05-25 15:42:00,HU,2022
6203,46.432,16.901,2022-05-25 15:40:00,HU,2022
6204,46.433,16.85,2022-05-25 15:37:00,HU,2022
6205,46.447,16.79,2022-05-25 15:35:00,HU,2022
6206,46.4,16.85,2022-05-25 15:35:00,HU,2022
6207,46.421,16.803,2022-05-25 15:33:00,HU,2022
6208,46.401,16.797,2022-05-25 15:32:00,HU,2022
6209,46.294,16.713,2022-05-25 15:30:00,HR,2022
6210,46.28,16.694,2022-05-25 15:30:00,HR,2022
6211,46.291,16.738,2022-05-25 15:30:00,HR,2022
6212,46.289,16.689,2022-05-25 15:30:00,HR,2022
6213,46.429,16.731,2022-05-25 15:30:00,HU,2022
6214,46.297,16.651,2022-05-25 15:25:00,HR,2022
6215,46.283,16.604,2022-05-25 15:22:00,HR,2022
6216,46.335,16.616,2022-05-25 15:20:00,HR,2022
6217,46.524,16.365,2022-05-25 15:20:00,HR,2022
6218,46.281,16.254,2022-05-25 15:15:00,HR,2022
6219,46.378,16.537,2022-05-25 15:15:00,HR,2022
6220,46.467,16.617,2022-05-25 15:15:00,HU,2022
6221,46.285,16.242,2022-05-25 15:14:00,HR,2022
6222,46.589,16.651,2022-05-25 15:14:00,HU,2022
6223,46.294,16.398,2022-05-25 15:13:00,HR,2022
6224,46.515,16.558,2022-05-25 15:11:00,HU,2022
6225,46.301,16.477,2022-05-25 15:10:00,HR,2022
6226,46.256,16.179,2022-05-25 15:10:00,HR,2022
6227,46.555,16.557,2022-05-25 15:10:00,HU,2022
6228,46.6,16.617,2022-05-25 15:10:00,HU,2022
6229,46.225,12.965,2022-05-25 15:10:00,IT,2022
6230,46.256,16.149,2022-05-25 15:08:00,HR,2022
6231,46.552,16.483,2022-05-25 15:07:00,SI,2022
6232,46.298,16.111,2022-05-25 15:05:00,HR,2022
6233,46.297,16.435,2022-05-25 15:05:00,HR,2022
6234,46.331,16.506,2022-05-25 15:05:00,HR,2022
6235,46.297,16.651,2022-05-25 15:05:00,HR,2022
6236,44.37,11.712,2022-05-25 15:05:00,IT,2022
6237,46.563,16.453,2022-05-25 15:05:00,SI,2022
6238,46.528,16.457,2022-05-25 15:05:00,SI,2022
6239,46.289,16.37,2022-05-25 15:03:00,HR,2022
6240,46.267,16.078,2022-05-25 15:02:00,HR,2022
6241,46.509,16.441,2022-05-25 15:02:00,HR,2022
6242,46.304,16.338,2022-05-25 15:00:00,HR,2022
6243,46.622,16.539,2022-05-25 15:00:00,HU,2022
6244,43.472,21.184,2022-05-25 15:00:00,RS,2022
6245,46.548,16.36,2022-05-25 15:00:00,SI,2022
6246,46.588,16.107,2022-05-25 15:00:00,SI,2022
6247,46.597,16.103,2022-05-25 15:00:00,SI,2022
6248,46.332,16.272,2022-05-25 14:55:00,HR,2022
6249,46.584,16.036,2022-05-25 14:55:00,SI,2022
6250,46.594,16.062,2022-05-25 14:55:00,SI,2022
6251,46.594,16.043,2022-05-25 14:55:00,SI,2022
6252,46.338,16.25,2022-05-25 14:53:00,HR,2022
6253,46.319,16.228,2022-05-25 14:52:00,HR,2022
6254,46.349,16.225,2022-05-25 14:51:00,HR,2022
6255,41.559,24.091,2022-05-25 14:50:00,BG,2022
6256,46.259,15.948,2022-05-25 14:50:00,HR,2022
6257,46.164,15.751,2022-05-25 14:50:00,HR,2022
6258,46.588,16.002,2022-05-25 14:50:00,SI,2022
6259,46.601,16.024,2022-05-25 14:50:00,SI,2022
6260,46.315,16.156,2022-05-25 14:45:00,HR,2022
6261,46.356,16.126,2022-05-25 14:45:00,HR,2022
6262,46.586,16.277,2022-05-25 14:45:00,SI,2022
6263,46.59,15.963,2022-05-25 14:45:00,SI,2022
6264,46.565,15.943,2022-05-25 14:45:00,SI,2022
6265,46.598,15.92,2022-05-25 14:45:00,SI,2022
6266,46.586,16.214,2022-05-25 14:45:00,SI,2022
6267,46.58,15.961,2022-05-25 14:45:00,SI,2022
6268,46.604,16.239,2022-05-25 14:45:00,SI,2022
6269,46.608,15.937,2022-05-25 14:45:00,SI,2022
6270,47.081,16.853,2022-05-25 14:44:00,HU,2022
6271,46.867,16.717,2022-05-25 14:42:00,HU,2022
6272,46.339,16.153,2022-05-25 14:40:00,HR,2022
6273,46.338,16.128,2022-05-25 14:40:00,HR,2022
6274,46.0,15.788,2022-05-25 14:40:00,HR,2022
6275,46.568,16.139,2022-05-25 14:40:00,SI,2022
6276,46.583,16.175,2022-05-25 14:40:00,SI,2022
6277,46.601,16.175,2022-05-25 14:40:00,SI,2022
6278,46.888,16.54,2022-05-25 14:36:00,HU,2022
6279,46.208,15.726,2022-05-25 14:35:00,HR,2022
6280,46.848,16.594,2022-05-25 14:35:00,HU,2022
6281,46.616,16.146,2022-05-25 14:35:00,SI,2022
6282,46.231,15.754,2022-05-25 14:35:00,SI,2022
6283,46.59,16.139,2022-05-25 14:35:00,SI,2022
6284,46.221,15.698,2022-05-25 14:32:00,HR,2022
6285,46.226,15.7,2022-05-25 14:32:00,SI,2022
6286,46.255,15.86,2022-05-25 14:30:00,HR,2022
6287,46.208,15.693,2022-05-25 14:30:00,HR,2022
6288,46.012,12.069,2022-05-25 14:30:00,IT,2022
6289,46.616,16.077,2022-05-25 14:30:00,SI,2022
6290,46.293,16.014,2022-05-25 14:25:00,HR,2022
6291,46.933,16.483,2022-05-25 14:25:00,HU,2022
6292,46.22,15.651,2022-05-25 14:25:00,SI,2022
6293,46.283,15.958,2022-05-25 14:23:00,HR,2022
6294,46.237,15.64,2022-05-25 14:22:00,SI,2022
6295,46.289,15.978,2022-05-25 14:20:00,HR,2022
6296,46.895,16.402,2022-05-25 14:18:00,HU,2022
6297,46.941,16.429,2022-05-25 14:18:00,HU,2022
6298,46.234,15.588,2022-05-25 14:17:00,SI,2022
6299,46.64,16.041,2022-05-25 14:15:00,SI,2022
6300,46.616,16.031,2022-05-25 14:15:00,SI,2022
6301,46.951,16.376,2022-05-25 14:12:00,HU,2022
6302,46.95,16.35,2022-05-25 14:10:00,HU,2022
6303,46.646,16.139,2022-05-25 14:10:00,SI,2022
6304,46.647,15.984,2022-05-25 14:10:00,SI,2022
6305,46.236,15.563,2022-05-25 14:10:00,SI,2022
6306,46.948,16.316,2022-05-25 14:07:00,HU,2022
6307,46.983,16.35,2022-05-25 14:07:00,HU,2022
6308,46.652,15.947,2022-05-25 14:05:00,SI,2022
6309,46.944,16.261,2022-05-25 14:00:00,HU,2022
6310,46.951,16.285,2022-05-25 14:00:00,HU,2022
6311,46.941,16.284,2022-05-25 14:00:00,HU,2022
6312,46.949,16.264,2022-05-25 14:00:00,HU,2022
6313,46.939,16.242,2022-05-25 13:58:00,HU,2022
6314,46.939,16.147,2022-05-25 13:45:00,AT,2022
6315,46.89,14.34,2022-05-25 13:00:00,AT,2022
6316,46.9,14.825,2022-05-25 13:00:00,AT,2022
6317,47.009,15.548,2022-05-25 12:50:00,AT,2022
6318,47.016,15.684,2022-05-25 12:50:00,AT,2022
6319,47.032,15.483,2022-05-25 12:50:00,AT,2022
6320,47.033,15.467,2022-05-25 12:47:00,AT,2022
6321,47.033,15.6,2022-05-25 12:46:00,AT,2022
6322,47.017,15.567,2022-05-25 12:45:00,AT,2022
6323,47.05,15.467,2022-05-25 12:45:00,AT,2022
6324,47.046,15.52,2022-05-25 12:45:00,AT,2022
6325,46.917,15.917,2022-05-25 12:40:00,AT,2022
6326,47.033,15.433,2022-05-25 12:40:00,AT,2022
6327,47.033,15.5,2022-05-25 12:30:00,AT,2022
6328,45.891,13.345,2022-05-24 23:40:00,IT,2022
6329,45.843,13.109,2022-05-24 23:00:00,IT,2022
6330,45.824,13.208,2022-05-24 22:55:00,IT,2022
6331,45.808,12.73,2022-05-24 22:25:00,IT,2022
6332,45.777,12.612,2022-05-24 22:15:00,IT,2022
6333,45.807,12.613,2022-05-24 22:15:00,IT,2022
6334,45.78,12.418,2022-05-24 22:00:00,IT,2022
6335,45.841,12.447,2022-05-24 22:00:00,IT,2022
6336,45.788,12.397,2022-05-24 22:00:00,IT,2022
6337,45.783,12.352,2022-05-24 21:55:00,IT,2022
6338,45.781,12.224,2022-05-24 21:40:00,IT,2022
6339,45.794,12.169,2022-05-24 21:35:00,IT,2022
6340,45.805,12.188,2022-05-24 21:35:00,IT,2022
6341,45.493,11.548,2022-05-24 21:20:00,IT,2022
6342,45.777,12.043,2022-05-24 21:20:00,IT,2022
6343,45.784,12.004,2022-05-24 21:20:00,IT,2022
6344,45.809,11.975,2022-05-24 21:15:00,IT,2022
6345,45.429,11.502,2022-05-24 21:10:00,IT,2022
6346,45.472,11.446,2022-05-24 21:10:00,IT,2022
